Name,STN,pVal
AT1G06680.1,0.4437,0.1798
AT5G48300.1,-0.4423,0.1801
AT1G09130.1,-0.4413,0.1805
AT2G44160.1,-0.4411,0.1807
AT1G27450.1,0.4397,0.1811
sum55,0.4397,0.1811
AT1G14810.1,-0.4379,0.1816
sum32,0.4373,0.1819
AT5G18380.1,-0.4362,0.1819
AT5G62350.1,-0.436,0.1824
AT5G28060.1,0.4358,0.1827
AT1G04420.1,-0.434,0.1834
AT3G14415.1,-0.432,0.1838
AT4G39260.1,0.432,0.184
AT1G59900.1,0.4315,0.1841
AT1G50900.1,0.4315,0.1841
AT1G12240.1,-0.4315,0.1882
AT2G37500.1,-0.4315,0.1882
AT3G08770.1,-0.4315,0.1882
AT3G49560.1,-0.4315,0.1882
AT3G59920.1,-0.4315,0.1882
AT1G26850.1,-0.4315,0.1882
AT1G08480.1,-0.4315,0.1882
AT5G66090.1,-0.4315,0.1882
AT2G31790.1,-0.4315,0.1882
AT3G52155.1,-0.4315,0.1882
AT5G09900.1,-0.4315,0.1882
AT1G23190.1,0.4309,0.1885
AT5G14740.2,0.4282,0.1892
AT4G09000.1,-0.4275,0.1892
ATCG00430.1,0.4271,0.1895
AT1G80410.1,-0.4271,0.1904
AT5G35100.1,-0.4271,0.1904
AT1G63660.1,-0.4271,0.1904
AT1G24360.1,0.4271,0.1906
AT1G48830.1,-0.4271,0.1908
AT2G06850.1,-0.4271,0.1908
AT5G35170.1,-0.4271,0.1908
AT1G20950.1,-0.4267,0.1909
AT5G57490.1,0.4264,0.1911
AT3G26570.1,0.4264,0.1911
AT5G49810.1,0.4264,0.1911
AT4G26500.1,0.4264,0.1911
AT5G26710.1,0.4264,0.1911
AT4G14420.1,0.4264,0.1911
AT1G49670.1,0.4264,0.1911
AT1G42550.1,0.4264,0.1911
AT1G67350.1,0.4264,0.1911
AT1G06900.1,0.4264,0.1911
AT2G26590.1,-0.4264,0.1936
AT4G30810.1,-0.4264,0.1936
AT1G36390.1,-0.4264,0.1936
AT5G51545.1,-0.4264,0.1936
AT5G62980.1,-0.4264,0.1936
AT4G15630.1,-0.4264,0.1936
AT5G44090.1,-0.4264,0.1936
AT2G32380.1,-0.4264,0.1936
AT2G19080.1,-0.4264,0.1936
AT5G20140.1,-0.4264,0.1936
AT1G53750.1,-0.4264,0.1936
AT3G04260.1,-0.4264,0.1936
AT3G02660.1,-0.4264,0.1936
AT1G09340.1,-0.426,0.1937
AT1G80560.1,-0.4255,0.1941
AT1G77490.1,-0.4251,0.1945
sum13,0.4241,0.1949
AT3G52960.1,-0.4229,0.195
AT2G37220.1,0.4229,0.1951
AT1G79040.1,0.4217,0.1954
AT3G22110.1,-0.4214,0.1955
AT4G39980.1,-0.4207,0.1956
AT2G19480.1,-0.4193,0.1965
AT5G04430.1,-0.4193,0.1965
AT3G15190.1,-0.4181,0.1968
AT2G19760.1,0.4169,0.1972
AT3G48000.1,-0.4166,0.1974
AT2G36830.1,0.4166,0.1975
ATCG00020.1,0.4149,0.198
AT1G03680.1,0.4085,0.2
AT1G29900.1,0.4082,0.2001
AT1G32990.1,0.4076,0.2002
AT4G17040.1,0.4073,0.2002
AT3G08940.2,0.4067,0.2006
AT2G25970.1,0.4055,0.2009
AT1G74850.1,-0.4055,0.2015
AT5G42740.1,-0.4044,0.2019
AT3G09810.1,-0.4043,0.2019
AT1G53310.1,-0.4043,0.2019
AT1G20620.1,0.4043,0.2021
AT1G51110.1,-0.4041,0.2034
AT3G53580.1,-0.4041,0.2034
AT2G35040.1,-0.4041,0.2034
AT5G15650.1,-0.4026,0.2039
sum109,-0.4024,0.204
AT3G14067.1,-0.4024,0.204
AT5G10160.1,-0.4022,0.2041
AT3G19820.1,0.4008,0.2046
AT5G58140.1,-0.4006,0.2048
AT5G57850.1,0.3984,0.2054
AT5G60360.1,0.3984,0.2054
AT3G10740.1,0.3984,0.2054
AT5G36880.1,0.3984,0.2054
sum42,-0.3983,0.2071
AT3G12390.1,-0.3979,0.2076
AT4G13170.1,0.3962,0.2087
AT4G27440.1,-0.3946,0.2087
sum138,-0.3926,0.2093
AT5G27470.1,0.3904,0.2101
AT5G65010.1,-0.3897,0.2109
AT4G16155.1,-0.3878,0.2115
AT4G09670.1,-0.3868,0.2126
AT2G22990.1,-0.3868,0.2126
AT5G64050.1,-0.3868,0.2126
AT3G06650.1,-0.3855,0.213
AT1G07890.1,0.3852,0.2133
AT2G28000.1,-0.3837,0.2134
AT1G16890.2,0.3849,0.2134
AT1G32470.1,0.3831,0.2137
AT2G21580.1,0.3824,0.2138
AT1G13320.1,-0.3813,0.2141
ATCG01090.1,0.3812,0.2143
AT2G39970.1,0.3812,0.2143
ATMG00510.1,0.3812,0.2143
AT3G23570.1,0.3812,0.2143
AT5G37475.1,0.3812,0.2143
AT4G21580.1,0.3812,0.2143
AT2G38170.1,0.3812,0.2143
sum29,0.3812,0.2143
AT3G12800.1,0.3812,0.2143
AT5G14660.1,0.3812,0.2143
AT3G21865.1,0.3812,0.2143
AT3G46560.1,0.3812,0.2143
AT1G20330.1,0.3812,0.2143
AT3G18860.1,0.3812,0.2143
AT2G39900.1,0.3812,0.2143
AT3G51240.1,0.3812,0.2143
AT5G54430.1,0.3812,0.2143
AT3G01340.1,0.3812,0.2143
AT2G32090.1,0.3812,0.2143
AT2G03680.1,0.3812,0.2143
AT2G03120.1,0.3812,0.2143
AT3G07100.1,0.3812,0.2143
AT3G03100.1,0.3812,0.2143
AT5G18400.1,0.3812,0.2143
AT5G23440.1,0.3812,0.2143
AT1G27310.1,0.3812,0.2143
AT5G11720.1,0.3812,0.2143
AT5G39210.1,0.3812,0.2143
AT2G36130.1,0.3812,0.2143
AT5G42070.1,0.3812,0.2143
AT3G61200.1,0.3812,0.2143
AT5G17420.1,0.3812,0.2143
AT4G22010.1,0.3812,0.2143
AT1G02910.1,0.3812,0.2143
AT4G30950.1,0.3812,0.2143
AT5G64030.1,0.3812,0.2143
AT4G11820.1,0.3812,0.2143
AT1G10830.1,0.3812,0.2143
AT5G02890.1,0.3812,0.2143
AT4G37270.1,0.3812,0.2143
AT1G49430.1,0.3812,0.2143
AT5G19855.1,0.3812,0.2143
AT5G36890.1,0.3812,0.2143
AT3G25150.1,0.3812,0.2143
AT4G03550.1,0.3812,0.2143
AT5G28750.1,0.3812,0.2143
AT2G45540.1,0.3812,0.2143
AT1G09010.1,0.3812,0.2143
AT1G27385.1,0.3812,0.2143
ATCG01010.1,0.3812,0.2143
AT1G01050.1,0.3812,0.2143
AT3G52370.1,0.3812,0.2143
AT5G56740.1,0.3812,0.2143
sum136,0.3812,0.2143
AT3G11964.1,0.3812,0.2143
sum89,-0.3812,0.2305
AT2G26670.1,-0.3812,0.2305
AT1G13270.1,-0.3812,0.2305
AT3G05000.1,-0.3812,0.2305
AT2G32080.1,-0.3812,0.2305
AT2G25280.1,-0.3812,0.2305
AT1G07440.1,-0.3812,0.2305
AT5G53580.1,-0.3812,0.2305
AT2G17560.1,-0.3812,0.2305
AT2G22250.1,-0.3812,0.2305
AT2G30170.1,-0.3812,0.2305
AT4G32150.1,-0.3812,0.2305
AT3G57280.1,-0.3812,0.2305
AT3G25660.1,-0.3812,0.2305
AT2G27290.1,-0.3812,0.2305
ATCG01020.1,-0.3812,0.2305
AT4G37300.1,-0.3812,0.2305
AT1G63680.1,-0.3812,0.2305
AT3G48500.1,-0.3812,0.2305
AT1G76400.1,-0.3812,0.2305
AT2G34640.1,-0.3812,0.2305
AT2G43630.1,-0.3812,0.2305
sum144,-0.3812,0.2305
AT4G15545.1,-0.3812,0.2305
AT2G30060.1,-0.3812,0.2305
AT3G24170.1,-0.3812,0.2305
AT1G62660.1,-0.3812,0.2305
AT4G32180.1,-0.3812,0.2305
AT1G43190.1,-0.3812,0.2305
AT3G15950.1,-0.3812,0.2305
AT5G02740.1,-0.3812,0.2305
AT1G73090.1,-0.3812,0.2305
AT3G53700.1,-0.3812,0.2305
ATCG00570.1,-0.3812,0.2305
AT3G06850.1,-0.3812,0.2305
AT5G49360.1,-0.3812,0.2305
AT3G04480.1,-0.3812,0.2305
AT5G60980.1,-0.3812,0.2305
sum130,-0.3812,0.2305
AT3G48720.1,-0.3812,0.2305
AT5G44020.1,-0.3812,0.2305
AT1G20580.1,-0.3812,0.2305
AT4G28770.1,-0.3812,0.2305
AT2G24820.1,-0.3812,0.2305
AT2G30390.1,-0.3812,0.2305
AT2G35010.1,-0.3812,0.2305
AT5G37680.1,-0.3812,0.2305
AT4G39960.1,-0.3812,0.2305
sum38,-0.3812,0.2305
AT5G18170.1,-0.3812,0.2305
AT4G29480.1,-0.3812,0.2305
AT4G18360.1,-0.3812,0.2305
AT2G07050.1,-0.3812,0.2305
AT5G13780.1,-0.3812,0.2305
AT3G20670.1,-0.3812,0.2305
AT4G04950.1,-0.3812,0.2305
sum139,-0.3812,0.2305
AT3G28270.1,-0.3812,0.2305
AT3G24190.1,0.3781,0.2319
AT1G64510.1,-0.3779,0.2324
AT3G57290.1,-0.3779,0.2324
AT4G31990.1,-0.3771,0.2327
AT1G08200.1,-0.3772,0.2327
sum211,-0.377,0.2327
sum15,-0.3747,0.2334
AT2G01250.1,0.3736,0.2341
AT4G01150.1,0.3731,0.2343
AT2G22780.1,0.3727,0.2345
AT4G02230.1,0.3727,0.2345
AT3G42170.1,0.3727,0.2345
AT5G19980.1,0.3727,0.2345
AT4G03080.1,0.3727,0.2345
AT1G30380.1,-0.3727,0.2421
AT5G44650.1,-0.3727,0.2421
AT1G59990.1,-0.3727,0.2421
AT3G10850.1,-0.3727,0.2421
AT5G08050.1,-0.3727,0.2421
AT5G17380.1,-0.3727,0.2421
AT3G48140.1,-0.3727,0.2421
AT1G12050.1,-0.3727,0.2421
AT1G20225.1,-0.3727,0.2421
AT4G39120.1,-0.3727,0.2421
AT2G47710.1,-0.3727,0.2421
AT1G09430.1,-0.3727,0.2421
AT4G39460.1,0.3721,0.2426
AT3G27160.1,0.3721,0.2426
AT1G79600.1,0.3721,0.2426
AT5G27540.1,0.3721,0.2426
AT3G52230.1,-0.3721,0.245
AT2G21620.1,-0.3721,0.245
AT5G16130.1,-0.3715,0.2452
AT1G80600.1,0.3703,0.2457
AT1G32220.1,0.3703,0.2457
AT4G25050.1,0.3703,0.2457
AT2G19940.1,0.3703,0.2457
AT5G47840.1,0.3703,0.2457
AT5G52520.1,-0.3703,0.246
AT5G22580.1,-0.3703,0.246
AT5G63420.1,-0.3703,0.246
sum129,-0.3678,0.2471
AT4G14800.1,0.3685,0.2471
AT1G43670.1,-0.367,0.2473
ATCG00730.1,0.3669,0.2476
AT3G63540.1,-0.3665,0.2476
AT1G68010.1,-0.3664,0.2477
AT2G34160.1,0.3665,0.2478
AT3G27890.1,-0.3663,0.2489
sum91,-0.3663,0.2489
AT3G18190.1,-0.3663,0.2489
AT4G04020.1,-0.3659,0.2489
AT1G74470.1,-0.3659,0.2491
AT4G10340.1,0.3663,0.2492
AT4G35830.1,0.3638,0.2498
AT5G03520.1,-0.3622,0.2499
AT4G28470.1,-0.3623,0.2499
AT3G14290.1,0.3621,0.2503
AT5G10540.1,0.3617,0.2504
AT1G17650.1,0.3604,0.2508
AT2G39990.1,0.3595,0.2514
AT1G64190.1,-0.3572,0.252
sum65,-0.3568,0.252
AT2G32060.1,-0.3567,0.2521
sum214,0.3561,0.2526
AT2G34460.1,0.3557,0.2527
AT4G37000.1,0.3557,0.2527
AT1G47420.1,0.3557,0.2531
AT3G16000.1,0.3551,0.254
AT5G44320.1,0.3543,0.2542
AT5G06460.1,0.3542,0.2542
AT4G13940.1,-0.3528,0.2544
AT4G33090.1,-0.3528,0.2544
sum46,0.3528,0.2547
AT3G45780.1,-0.3506,0.2555
sum44,0.3503,0.2558
sum66,-0.3503,0.2569
AT1G22450.1,-0.3503,0.2569
AT5G47770.1,-0.3503,0.2569
AT3G54660.1,-0.3503,0.2569
AT3G23600.1,-0.3483,0.2577
AT5G17310.2,-0.3469,0.258
AT3G57560.1,0.3458,0.2587
AT3G10060.1,-0.3458,0.2587
AT1G71500.1,-0.3448,0.259
ATCG00790.1,0.3446,0.2593
AT5G67360.1,0.3446,0.2593
AT1G12840.1,-0.344,0.2595
AT1G22300.1,-0.3434,0.2597
sum213,-0.3432,0.2598
AT3G26520.1,0.344,0.2598
AT5G20720.1,0.3436,0.26
AT3G02730.1,0.3425,0.2602
AT3G18420.1,-0.3425,0.2608
AT1G43560.1,-0.3425,0.2608
AT3G22200.1,-0.3425,0.2608
sum137,-0.3425,0.2608
AT3G23990.1,-0.3412,0.261
AT4G02930.1,-0.3397,0.2616
sum201,0.3399,0.2619
AT5G07350.1,0.3364,0.2638
AT3G12260.1,0.3361,0.2638
AT4G39690.1,0.3361,0.2638
AT1G70770.1,0.3361,0.2638
AT3G17930.1,0.3361,0.2638
AT3G05970.1,0.3361,0.2638
AT5G19440.1,-0.3361,0.2655
AT2G17972.1,-0.3361,0.2655
AT1G09630.1,-0.3355,0.2657
AT3G53460.1,-0.3347,0.266
ATCG00680.1,0.3352,0.2661
AT4G02520.1,-0.3344,0.2662
AT3G03250.1,-0.3336,0.2665
AT4G24820.1,0.3319,0.2674
AT2G35500.1,0.3319,0.2674
AT3G56910.1,0.3319,0.2674
AT1G08110.1,-0.3319,0.2698
AT3G15360.1,-0.3319,0.2698
AT3G24430.1,-0.3319,0.2698
AT5G14910.1,-0.3304,0.2709
AT4G19710.2,-0.3297,0.2711
AT5G58290.1,-0.3294,0.2712
AT1G06400.1,-0.328,0.2718
sum6,0.3286,0.272
AT5G49910.1,-0.3279,0.2721
AT1G77590.1,-0.328,0.2721
AT3G47370.1,-0.3266,0.2724
AT4G02510.1,0.3279,0.2724
AT4G30620.1,0.3277,0.2724
AT5G47110.1,0.3236,0.2739
AT4G01310.1,0.3234,0.2739
AT4G02530.1,0.3223,0.2743
AT3G29320.1,-0.3204,0.2747
AT5G60640.1,-0.32,0.2751
AT1G75350.1,0.32,0.2752
AT1G18060.1,0.3197,0.2754
ATCG00560.1,0.3197,0.2754
AT5G14320.1,-0.3181,0.2763
AT1G67700.1,-0.3175,0.2766
sum59,0.3177,0.2766
AT4G03520.1,0.3175,0.2767
AT4G38680.1,0.3161,0.2772
AT4G24930.1,0.3161,0.2772
AT2G24940.1,0.3161,0.2772
AT4G12060.1,-0.3156,0.2784
AT4G13430.1,-0.3156,0.2784
AT2G26080.1,0.315,0.2788
AT2G20530.1,-0.314,0.2789
AT1G20020.1,0.3144,0.279
AT5G66190.1,0.3141,0.2791
sum14,-0.3121,0.2801
AT2G33800.1,-0.3113,0.2805
AT1G07320.1,-0.3108,0.2807
AT4G39970.1,0.3097,0.2813
AT5G24490.1,-0.3097,0.2814
ATCG00280.1,0.3095,0.2818
AT2G24765.1,0.3089,0.282
AT3G16780.1,0.3089,0.282
AT1G12230.1,-0.3089,0.2837
AT3G53560.1,-0.3089,0.2837
AT5G44110.1,-0.3089,0.2837
AT3G47860.1,-0.3089,0.2837
AT3G56490.1,-0.3089,0.2837
AT3G16850.1,-0.3089,0.2837
AT2G42530.1,-0.3089,0.2837
AT5G16715.1,-0.3089,0.2837
AT5G60160.1,-0.3089,0.2837
AT3G54050.1,-0.3088,0.2837
AT5G35530.1,0.3071,0.2847
AT5G16050.1,-0.3056,0.2848
AT4G23850.1,0.3058,0.2849
AT5G13120.1,-0.3052,0.2852
AT3G11940.1,0.3042,0.2857
AT4G30220.1,0.3034,0.2862
AT5G51430.1,0.3034,0.2862
AT2G38770.1,0.3034,0.2862
AT2G30410.1,0.3034,0.2862
AT1G08640.1,0.3034,0.2862
AT2G45820.1,0.3034,0.2862
AT3G13870.1,0.3034,0.2862
AT4G31840.1,0.3034,0.2862
AT4G26870.1,0.3034,0.2862
AT1G48620.1,0.3034,0.2862
AT2G40730.1,0.3034,0.2862
AT1G75690.1,0.3034,0.2862
AT5G42480.1,0.3034,0.2862
AT1G53210.1,0.3034,0.2862
AT2G05520.1,0.3034,0.2862
AT2G42770.1,-0.3034,0.3063
AT5G49510.1,-0.3034,0.3063
AT1G35420.1,-0.3034,0.3063
AT1G74230.1,-0.3034,0.3063
AT3G59980.1,-0.3034,0.3063
AT1G52760.1,-0.3034,0.3063
AT2G33470.1,-0.3034,0.3063
AT4G24220.1,-0.3034,0.3063
AT2G25670.1,-0.3034,0.3063
AT1G74090.1,-0.3034,0.3063
AT1G04690.1,-0.3034,0.3063
AT5G53140.1,-0.3034,0.3063
AT5G24020.1,-0.3034,0.3063
AT4G14210.1,-0.3034,0.3063
AT5G27390.1,-0.3034,0.3063
AT2G40060.1,-0.3034,0.3063
AT4G15110.1,-0.3034,0.3063
AT2G44490.1,-0.3034,0.3063
AT5G35970.1,-0.3034,0.3063
AT5G50850.1,-0.3032,0.3066
AT5G23250.1,0.3026,0.307
AT5G40370.1,0.3022,0.3073
AT5G62810.1,0.3022,0.3073
AT1G77090.1,-0.3022,0.3085
AT1G63000.1,-0.3022,0.3085
sum87,-0.3022,0.3085
AT4G15510.1,-0.3022,0.3085
AT3G58610.1,-0.3009,0.3089
sum221,0.3012,0.3091
AT4G24750.1,0.3005,0.3093
AT1G30630.1,-0.3005,0.3096
AT5G15490.1,-0.2996,0.31
AT2G21870.1,0.2985,0.3107
AT2G04030.1,-0.2979,0.3108
AT5G19760.1,0.2969,0.3114
sum141,-0.2947,0.312
AT1G13930.1,-0.2947,0.312
AT2G47730.1,0.2949,0.3121
AT1G31230.1,-0.2929,0.3122
AT1G42970.1,0.2931,0.3125
AT3G58510.1,0.2932,0.3125
AT1G44575.1,0.2924,0.3126
AT4G30530.1,0.292,0.3131
AT1G14610.1,0.292,0.3131
AT1G66970.1,0.2911,0.314
AT4G12420.1,0.2901,0.3145
AT5G13030.1,-0.2898,0.3157
AT1G65930.1,-0.2895,0.3157
AT1G11840.1,-0.2878,0.3161
AT2G35370.1,0.2893,0.3161
AT1G23290.1,0.289,0.3162
AT4G18100.1,0.2884,0.3163
AT4G34700.1,0.2874,0.3166
AT5G52970.1,0.2874,0.3166
AT3G57050.1,-0.2874,0.3204
sum206,-0.2866,0.3206
AT3G46060.1,0.286,0.3214
AT1G53500.1,-0.286,0.3215
AT1G17880.1,-0.2852,0.322
AT1G65960.2,-0.2852,0.322
ATCG00160.1,-0.2841,0.3227
AT5G55730.1,-0.2841,0.3227
AT4G33010.1,0.2834,0.3232
AT4G01800.1,-0.2812,0.3238
AT1G58080.1,-0.281,0.3239
AT4G35250.1,-0.2806,0.3241
AT3G23810.1,0.2807,0.3242
AT3G01440.1,-0.2803,0.3245
AT4G34200.1,-0.2797,0.3246
AT2G21170.1,0.2798,0.3248
AT5G08570.1,-0.2776,0.3268
sum70,0.2784,0.3269
AT5G42270.1,-0.2773,0.3269
AT5G67500.1,-0.2767,0.3275
AT5G09660.1,0.2764,0.3279
ATCG00810.1,0.2761,0.328
AT2G35410.1,-0.2748,0.3288
AT1G76160.1,-0.2729,0.3292
AT3G02560.1,-0.2713,0.3298
AT2G19730.1,0.2716,0.3301
AT1G73110.1,0.2698,0.331
AT1G74880.1,0.2698,0.331
AT4G13010.1,-0.2698,0.332
AT2G33450.1,-0.2698,0.332
AT5G16620.1,-0.2698,0.332
AT4G14890.1,-0.2698,0.332
AT1G21350.2,-0.2698,0.332
AT1G79850.1,-0.2695,0.3322
AT1G12410.1,-0.2695,0.3322
AT4G22570.1,-0.269,0.3325
AT2G05990.1,-0.2687,0.334
AT2G28190.1,-0.2677,0.3344
AT2G38040.1,-0.2645,0.3358
AT4G29130.1,-0.262,0.3375
AT2G43750.1,0.2624,0.3376
AT1G19570.1,0.2617,0.3379
AT3G44330.1,0.2615,0.338
AT1G27020.1,0.2615,0.338
AT1G59960.1,0.2615,0.338
AT1G17860.1,0.2615,0.338
AT5G57020.1,0.2615,0.338
AT5G42310.1,0.2615,0.338
AT4G15530.1,0.2615,0.338
AT1G02140.1,0.2615,0.338
AT3G44110.1,0.2615,0.338
AT1G14250.1,-0.2615,0.3424
AT2G07360.1,-0.2615,0.3424
AT2G26500.1,-0.2615,0.3424
AT2G14170.1,-0.2615,0.3424
AT2G44100.1,-0.2615,0.3424
AT2G27710.1,0.2612,0.3429
AT4G17600.1,0.2611,0.3429
AT4G35000.1,0.261,0.3429
AT2G18110.1,-0.2591,0.3448
AT5G45390.1,-0.2573,0.3455
AT5G54270.1,0.2581,0.3456
sum30,0.2558,0.3467
AT1G66240.1,0.255,0.3472
AT3G02760.1,0.255,0.3472
AT1G76100.1,0.255,0.3472
AT5G41210.1,0.255,0.3472
AT1G27130.1,-0.255,0.3483
AT2G17265.1,-0.255,0.3483
AT3G54470.1,-0.255,0.3483
AT1G80480.1,-0.255,0.3483
AT5G13650.1,0.2547,0.3488
AT4G20360.1,-0.2535,0.349
AT1G24020.1,0.2544,0.349
AT1G18540.1,0.2539,0.3493
AT3G63460.1,0.2523,0.3496
AT1G76550.1,0.2517,0.3499
AT5G17530.1,0.2515,0.3501
AT3G49470.1,-0.2515,0.3508
AT5G55280.1,-0.2515,0.3508
AT4G10320.1,0.2514,0.3512
AT5G14200.1,-0.2499,0.3517
AT3G01500.1,0.2486,0.3525
AT5G42980.1,0.2465,0.3529
AT1G27970.1,0.2439,0.3549
AT5G18660.1,-0.2439,0.3555
AT5G20500.1,0.2424,0.3564
AT1G29470.1,0.2424,0.3564
sum58,0.2424,0.3564
AT5G42765.1,0.2424,0.3564
ATCG00190.1,0.2424,0.3564
AT1G63970.1,-0.2424,0.3588
ATCG01060.1,-0.2424,0.3588
sum33,-0.2423,0.3588
AT3G02230.1,-0.241,0.3592
AT1G29880.1,-0.2402,0.3596
AT1G35160.1,-0.2399,0.3597
AT2G13360.1,-0.2398,0.3597
AT5G22800.1,-0.2385,0.3603
AT1G74970.1,0.2389,0.3604
AT3G48890.1,0.2379,0.3608
AT4G28440.1,0.2368,0.3611
AT1G75280.1,-0.2368,0.3617
sum111,-0.2359,0.362
AT1G08380.1,-0.2359,0.3622
AT1G50250.1,0.2364,0.3623
sum98,-0.2356,0.3625
AT2G43090.1,0.234,0.3637
AT1G49970.1,0.2337,0.3638
AT5G42950.1,0.2337,0.3638
AT2G47910.1,0.2337,0.3638
AT1G24180.1,0.2337,0.3638
AT1G09760.1,0.2337,0.3638
AT4G21445.1,0.2337,0.3638
AT3G54960.1,0.2337,0.3638
AT2G47240.1,0.2337,0.3638
AT2G04700.1,0.2337,0.3638
AT3G02200.2,-0.2337,0.3742
AT1G54010.1,-0.2337,0.3742
sum102,-0.2337,0.3742
AT3G15010.1,-0.2337,0.3742
AT1G74070.1,-0.2337,0.3742
AT3G51820.1,-0.2337,0.3742
AT3G17840.1,-0.2337,0.3742
AT2G17380.1,-0.2337,0.3742
AT4G21100.1,-0.2337,0.3742
AT2G45070.1,-0.2337,0.3742
AT1G18730.1,-0.2337,0.3742
AT2G32520.1,-0.2337,0.3742
AT1G09210.1,-0.2337,0.3742
AT5G58440.1,-0.2337,0.3742
AT5G13850.1,-0.2335,0.3743
AT4G35260.1,-0.2329,0.3745
AT3G60750.1,-0.2325,0.3746
AT5G27670.1,0.2334,0.3748
AT5G40950.1,0.2328,0.375
AT2G18020.1,0.2318,0.3753
AT2G39470.1,0.2314,0.3754
AT1G10370.1,-0.2314,0.3758
AT1G21440.1,-0.2314,0.3758
AT4G35630.1,-0.2314,0.3758
AT2G39770.1,-0.2314,0.3758
AT4G08390.1,0.2311,0.3765
AT5G17920.1,0.2304,0.3768
AT3G53900.1,-0.2303,0.3769
AT4G27520.1,-0.2303,0.3769
AT4G01850.1,-0.2286,0.3774
sum75,-0.2285,0.3774
AT5G20630.1,-0.2276,0.3778
sum23,-0.2271,0.3781
AT5G46800.1,0.2276,0.3781
AT5G37510.1,0.2267,0.3786
AT2G42520.1,0.2266,0.3789
AT3G44890.1,0.226,0.379
sum205,-0.2249,0.379
AT1G50480.1,-0.2242,0.3795
AT4G05180.1,0.2241,0.3807
AT1G67090.1,0.2225,0.3812
AT3G49720.1,0.2216,0.3819
AT4G31180.1,0.2216,0.3819
AT5G64350.1,-0.2216,0.3824
AT1G35680.1,-0.2215,0.3825
AT5G42390.1,-0.221,0.3827
AT1G76080.1,-0.2178,0.3847
AT5G52240.1,-0.2177,0.3848
AT1G78870.2,-0.2165,0.3851
AT1G11860.1,-0.2164,0.3851
AT3G02080.1,-0.216,0.3853
AT5G02790.1,0.2163,0.3854
sum112,0.2159,0.3857
AT2G04400.1,0.2159,0.3857
AT4G11220.1,0.2159,0.3857
AT1G72610.1,0.2159,0.3857
AT4G37200.1,0.2159,0.3857
AT4G38460.1,0.2159,0.3857
AT1G45201.1,0.2159,0.3857
AT5G48220.1,0.2159,0.3857
AT3G16460.1,0.2159,0.3857
AT1G42960.1,0.2159,0.3857
AT1G33680.1,0.2159,0.3857
AT1G48920.1,0.2159,0.3857
AT1G59840.1,0.2159,0.3857
AT4G39520.1,0.2159,0.3857
AT4G33110.1,0.2159,0.3857
AT2G45140.1,0.2159,0.3857
AT1G30400.1,0.2159,0.3857
AT1G12780.1,0.2159,0.3857
AT3G56130.1,0.2159,0.3857
ATCG00630.1,0.2159,0.3857
AT4G02340.1,0.2159,0.3857
AT5G39730.1,0.2159,0.3857
AT1G71040.1,0.2159,0.3857
AT5G14800.1,0.2159,0.3857
AT4G34730.1,0.2159,0.3857
AT5G57950.1,0.2159,0.3857
AT1G21250.1,0.2159,0.3857
AT4G14300.1,0.2159,0.3857
AT1G13900.1,0.2159,0.3857
AT2G13560.1,0.2159,0.3857
AT3G16810.1,0.2159,0.3857
AT1G60000.1,0.2159,0.3857
AT3G54760.1,0.2159,0.3857
AT4G28706.2,0.2159,0.3857
AT5G48790.1,0.2159,0.3857
AT3G51600.1,0.2159,0.3857
AT5G19690.1,0.2159,0.3857
AT3G62550.1,0.2159,0.3857
AT5G15910.1,0.2159,0.3857
AT1G29700.1,0.2159,0.3857
AT5G42150.1,0.2159,0.3857
AT5G60720.1,0.2159,0.3857
AT2G31170.1,0.2159,0.3857
AT3G16290.1,0.2159,0.3857
AT4G18370.1,0.2159,0.3857
AT5G53170.1,0.2159,0.3857
AT1G04170.1,0.2159,0.3857
AT2G14120.1,0.2159,0.3857
AT5G63910.1,0.2159,0.3857
AT3G07050.1,0.2159,0.3857
AT4G17520.1,0.2159,0.3857
AT4G38200.1,0.2159,0.3857
AT5G05470.1,0.2159,0.3857
AT3G23820.1,0.2159,0.3857
AT4G22670.1,0.2159,0.3857
AT2G41090.1,0.2159,0.3857
AT4G30270.1,0.2159,0.3857
AT1G12920.1,0.2159,0.3857
AT3G28200.1,0.2159,0.3857
AT4G37660.1,0.2159,0.3857
AT4G29590.1,0.2159,0.3857
AT5G55610.1,0.2159,0.3857
AT1G64850.1,0.2159,0.3857
AT4G39090.1,0.2159,0.3857
AT4G17330.1,0.2159,0.3857
AT2G16485.1,0.2159,0.3857
AT2G34680.1,0.2159,0.3857
AT2G37860.1,0.2159,0.3857
AT2G17120.1,0.2159,0.3857
AT1G53840.1,0.2159,0.3857
AT2G37040.1,0.2159,0.3857
AT5G04230.1,0.2159,0.3857
AT1G06130.1,0.2159,0.3857
AT1G32440.1,0.2159,0.3857
sum123,0.2159,0.3857
AT2G26780.1,0.2159,0.3857
AT4G10120.1,0.2159,0.3857
AT2G45810.1,0.2159,0.3857
AT3G61050.1,0.2159,0.3857
AT2G17930.1,0.2159,0.3857
AT5G44070.1,0.2159,0.3857
AT3G22480.1,0.2159,0.3857
AT2G47250.1,0.2159,0.3857
AT5G55850.1,0.2159,0.3857
AT1G52600.1,0.2159,0.3857
AT3G13845.1,0.2159,0.3857
AT1G21380.1,0.2159,0.3857
AT5G05000.1,-0.2159,0.4338
AT2G45990.1,-0.2159,0.4338
